B-H2 HmgZ
B-H2 drm
B-H2 Scr
B-H2 sens-2
B-H2 slp2
B-H2 Dr
B-H2 slp1
B-H2 Dll
B-H2 ara
B-H2 caup
B-H2 Ptx1
B-H2 pdm2
B-H2 Sp1
B-H2 bap
B-H2 B-H1
B-H2 CG12029
B-H2 Optix
B-H2 zfh1
B-H2 unpg
B-H2 Awh
B-H2 repo
B-H2 klu
B-H2 dmrt99B
B-H2 C15
B-H2 nerfin-1
B-H2 mid
B-H2 bi
B-H2 cad
CG3281 chif
CG3281 CG12219
CG3281 CG9797
CG3281 woc
CG3281 Set2
CG3281 dalao
CG3281 CG6654
CG3281 Mad
CG3281 p53
CG3281 CG17186
CG3281 pita
CG3281 CG8478
CG3281 CG7928
CG3281 cg
CG3281 CG32767
CG3281 CG7357
CG3281 CG10565
CG3281 CG6905
CG3281 tgo
CG3281 E(bx)
CG3281 CG17829
CG3281 row
CG3281 CG8944
CG3281 CG17361
CG3281 gfzf
CG3281 mod(mdg4)
CG3281 CG6683
CG3281 CG3995
CG3281 Su(var)2-10
CG3281 lola
CG3281 MTA1-like
CG3281 CG17612
CG3281 CG8290
CG3281 Dip2
CG3281 Meics
CG3281 polybromo
CG3281 exd
CG3281 fs(1)h
CG3281 CG17802
CG3281 Hmr
CG3281 CG3065
CG3281 Sry-beta
CG3281 CG8924
CG3281 CG2116
CG3281 Myb
CG3281 Dp
CG3281 MESR4
CG3281 CG4854
CG3281 Bap170
CG3281 wek
CG3281 hang
CG3281 CG1024
CG3281 CG14710
CG3281 ash1
CG3281 CG17359
CG3281 Su(var)2-HP2
CG3281 CG17806
CG3281 E(var)3-9
CG3281 su(Hw)
CG3281 CG12391
CG3281 CG1832
CG3281 CG11560
CG3281 CG18011
CG3281 CG5245
CG3281 CG11970
CG3281 wdn
CG3281 CG6254
CG3281 CG4424
CG3281 CG17385
CG3281 CG14965
CG3281 CG6791
CG3281 lid
CG3281 CG12299
CG3281 mxc
CG3281 CG2875
CG3281 CG3847
CG3281 CG4282
CG3281 CG10147
CG3281 CG15436
CG3281 CG33213
CG3281 Su(var)3-7
CG3281 Stat92E
CG3281 CG9883
CG3281 Su(H)
CG3281 Bgb
CG3281 CG31365
CG3281 CG4936
CG3281 Ada2b
CG3281 CG1603
CG3281 trem
CG3281 pfk
CG3281 CG3407
CG3281 CG4730
CG3281 grau
CG3281 CG7372
CG3281 CG12659
CG3281 CG7839
CG3281 CG6689
CG3281 CG4617
CG3281 Sry-delta
CG3281 her
CG3281 crp
CG3281 CG17153
CG3281 D1
CG3281 CG17568
CG3281 CG4360
CG3281 CG8359
CG3281 CG2199
CG3281 CG30020
CG3281 CG3227
CG3281 CG11504
CG3281 CG15514
CG3281 Dref
CG3281 stc
CG3281 CG9705
CG3281 Dek
CG3281 CG10274
CG3281 CTCF
CG3281 CG9793
CG3281 CG1602
CG3281 TFAM
CG3281 BEAF-32
CG3281 CG17328
CG3281 CG10267
CG3281 CG1647
CG3281 stwl
CG3281 CG11906
CG3281 Nf-YA
CG3281 Chrac-16
CG3281 CG5180
l(1)sc HLHm5
l(1)sc CG10267
l(1)sc ac
l(1)sc sc
grn Antp
grn Sox21b
grn dac
grn slou
grn disco
grn abd-A
grn trh
stwl chif
stwl CG3847
stwl CG3227
stwl CG9797
stwl woc
stwl p53
stwl aop
stwl crp
stwl Myb
stwl E(var)3-9
stwl CG32767
stwl CG7357
stwl CG10565
stwl CG6905
stwl pita
stwl E(bx)
stwl CG1529
stwl CG7928
stwl CG8944
stwl CG17361
stwl mod(mdg4)
stwl CG14710
stwl CG3995
stwl CG4936
stwl CG17612
stwl Dip2
stwl Meics
stwl polybromo
stwl fs(1)h
stwl stc
stwl Hmr
stwl row
stwl CG8924
stwl CG2116
stwl Dp
stwl brat
stwl osa
stwl Bap170
stwl wek
stwl z
stwl tgo
stwl CG17153
stwl ash1
stwl CG10267
stwl chm
stwl CG17359
stwl Su(var)2-HP2
stwl su(Hw)
stwl CG12391
stwl CG1832
stwl CG31224
stwl Su(var)2-10
stwl CG5245
stwl CG11970
stwl wdn
stwl CG6254
stwl CG17385
stwl CG10274
stwl CG14965
stwl CG6791
stwl lid
stwl CG7372
stwl lola
stwl CG1024
stwl mxc
stwl CG2875
stwl MTA1-like
stwl pzg
stwl Su(var)3-7
stwl Stat92E
stwl CG6654
stwl CG31365
stwl Ada2b
stwl CG1603
stwl pfk
stwl CG3407
stwl CG4730
stwl CG7839
stwl Sry-delta
stwl CG4282
stwl D1
stwl CG17568
stwl CG4360
stwl CG2199
stwl CG30020
stwl CG15514
stwl Dref
stwl jigr1
stwl Sry-beta
stwl trem
stwl CG7101
stwl Trl
stwl CTCF
stwl CG3281
stwl her
stwl CG11906
stwl Nf-YA
stwl Chrac-16
lbe HGTX
lbe sob
CG1663 CG31388
CG1663 CG9437
CG1663 CG1792
woc chif
woc CG3847
woc CG3227
woc CG9797
woc p53
woc crp
woc E(bx)
woc CG8478
woc E(var)3-9
woc CG32767
woc CG7357
woc CG10565
woc CG6905
woc pita
woc CG17802
woc CG1845
woc E2f
woc CG7928
woc CG8944
woc mod(mdg4)
woc CG14710
woc CG3995
woc lola
woc CG17612
woc CG8290
woc Dip2
woc Meics
woc polybromo
woc fs(1)h
woc Dek
woc Hmr
woc row
woc psq
woc CG2116
woc Dp
woc MESR4
woc Nf-YA
woc osa
woc CG4854
woc wek
woc CG4282
woc hang
woc CG4936
woc tgo
woc wdn
woc CG17359
woc Su(var)2-HP2
woc su(Hw)
woc CG12391
woc Su(var)2-10
woc CG5245
woc CG11696
woc CG4424
woc CG17385
woc CG14965
woc lid
woc Stat92E
woc CG1024
woc mxc
woc CG2875
woc MTA1-like
woc Su(var)3-7
woc CG10274
woc CG9883
woc CG6654
woc CG31365
woc Ada2b
woc CG1603
woc trem
woc CG3407
woc CG4730
woc CG7372
woc CG2202
woc CG17153
woc D1
woc CG17568
woc CG4360
woc CG2199
woc CG30020
woc dalao
woc CG15514
woc Dref
woc Bap170
woc cg
woc CG9705
woc Sry-beta
woc CTCF
woc CG3281
woc Chrac-16
woc CG11906
woc stwl
sisA tin
CG11723 CG3227
CG11723 CG8359
CG11723 CG1620
CG11723 CG3065
CG11723 CG31441
CG11723 CG17186
CG11723 CG9883
CG11723 Lhr
CG11723 CG17153
CG11723 E(z)
CG11723 CG10366
CG11723 pita
CG11723 CG8478
CG11723 CG17802
CG11723 CG2712
CG11723 MBD-R2
CG11723 CG8944
CG11723 CG14710
CG11723 CG3995
CG11723 Ssrp
CG11723 CG14860
CG11723 CG1529
CG11723 E2f
CG11723 CG17612
CG11723 ash1
CG11723 CG34406
CG11723 her
CG11723 Adf1
CG11723 CG9797
CG11723 CG2116
CG11723 Myb
CG11723 Dp
CG11723 CG4707
CG11723 CG4854
CG11723 Bap170
CG11723 CG1621
CG11723 wek
CG11723 CG9793
CG11723 CG17829
CG11723 CG12942
CG11723 CG2202
CG11723 chm
CG11723 CG14962
CG11723 Su(var)2-HP2
CG11723 CG9437
CG11723 E(var)3-9
CG11723 CG11696
CG11723 CG17385
CG11723 phol
CG11723 CG10904
CG11723 CG5245
CG11723 jumu
CG11723 CG9305
CG11723 CG13775
CG11723 Cenp-C
CG11723 mxc
CG11723 MTA1-like
CG11723 CG31388
CG11723 CG11560
CG11723 CG6654
CG11723 D1
CG11723 CG31365
CG11723 Ada2b
CG11723 CG9609
CG11723 pfk
CG11723 Mes4
CG11723 CG12155
CG11723 CG6808
CG11723 Sry-delta
CG11723 CG9705
CG11723 E2f2
CG11723 CG4360
CG11723 CG2199
CG11723 da
CG11723 Mes2
CG11723 CG15514
CG11723 Dref
CG11723 CG5669
CG11723 trem
CG11723 CTCF
CG11723 CG15436
CG11723 CG17328
CG11723 CG33213
CG11723 CG10949
CG11723 CG1792
CG11723 CG17359
CG11723 CG14711
CG11723 Chrac-16
Su(H) cic
Su(H) CG17829
Su(H) Set2
Su(H) Gug
Su(H) z
Su(H) Lhr
Su(H) CG7357
Su(H) CG10565
Su(H) Bgb
Su(H) CG17802
Su(H) dalao
Su(H) CG9705
Su(H) CG8944
Su(H) CG17361
Su(H) mod(mdg4)
Su(H) CG14710
Su(H) NC2alpha
Su(H) ovo
Su(H) Su(var)2-10
Su(H) lola
Su(H) CG11504
Su(H) CG8290
Su(H) Meics
Su(H) polybromo
Su(H) Taf1
Su(H) Dek
Su(H) CG3065
Su(H) CG3847
Su(H) Sry-beta
Su(H) CG8924
Su(H) trem
Su(H) psq
Su(H) Dp
Su(H) MESR4
Su(H) brat
Su(H) Bap170
Su(H) Deaf1
Su(H) Dip3
Su(H) CG18011
Su(H) wek
Su(H) CG10267
Su(H) CG11970
Su(H) CG10543
Su(H) tgo
Su(H) CG17153
Su(H) CG4854
Su(H) pzg
Su(H) CG17359
Su(H) zf30C
Su(H) CG10321
Su(H) CG3995
Su(H) CG17912
Su(H) su(Hw)
Su(H) CG12391
Su(H) CG11560
Su(H) wdn
Su(H) CG17385
Su(H) CG8478
Su(H) CG6791
Su(H) lid
Su(H) CG12299
Su(H) da
Su(H) CG7372
Su(H) Cenp-C
Su(H) YL-1
Su(H) mxc
Su(H) Su(var)3-7
Su(H) CG9883
Su(H) CG6854
Su(H) D19B
Su(H) Dsp1
Su(H) CG4936
Su(H) Ada2b
Su(H) pfk
Su(H) CG3407
Su(H) CG4730
Su(H) CG7839
Su(H) CG4282
Su(H) D1
Su(H) CG30020
Su(H) CG3227
Su(H) CG15514
Su(H) cg
Su(H) jigr1
Su(H) BtbVII
Su(H) stc
Su(H) CG7101
Su(H) CG1602
Su(H) TFAM
Su(H) pita
Su(H) exd
Su(H) hang
Su(H) CG17328
Su(H) CG3281
Su(H) BEAF-32
Su(H) CG1647
Su(H) Nf-YA
esg drm
esg mirr
esg eve
esg pnt
esg wor
esg pdm2
esg B-H2
esg tsh
esg sna
esg B-H1
esg SoxN
esg tup
esg nub
esg HLHm7
esg Mnf
esg ara
esg slp2
esg gsb
esg Abd-B
esg D
E(z) CG9215
E(z) chif
E(z) CG10904
E(z) crp
E(z) CG32767
E(z) CG10366
E(z) CG10565
E(z) pita
E(z) CG6654
E(z) mod(mdg4)
E(z) CG11723
E(z) CG31365
E(z) Ssrp
E(z) Med
E(z) lola
E(z) ash1
E(z) Taf1
E(z) E2f
E(z) Myb
E(z) aop
E(z) Mes4
E(z) brat
E(z) Hsf
E(z) tin
E(z) CG34406
E(z) Doc3
E(z) usp
E(z) gsb
E(z) E(var)3-9
E(z) Aef1
E(z) su(Hw)
E(z) CG17385
E(z) CG31224
E(z) CG31782
E(z) Adf1
E(z) l(3)neo38
E(z) Jarid2
E(z) HLHm7
E(z) jumu
E(z) CG1024
E(z) CG13775
E(z) mxc
E(z) CG17328
E(z) MTA1-like
E(z) CG31388
E(z) CG10274
E(z) CG6854
E(z) trem
E(z) CG3407
E(z) CG2202
E(z) CG6808
E(z) CG15011
E(z) CG17568
E(z) E2f2
E(z) grau
E(z) CG4360
E(z) CG15514
E(z) Dref
E(z) stc
E(z) Mnf
E(z) CG6792
E(z) CTCF
E(z) CG33213
E(z) CG10949
E(z) CG1792
E(z) MBD-R2
E(z) BEAF-32
E(z) stwl
btn MTA1-like
btn NC2beta
btn CG13123
btn Max
btn her
btn Dref
btn Myb
btn CG10949
btn Chrac-16
CG7357 chif
CG7357 woc
CG7357 Set2
CG7357 CG6654
CG7357 Mad
CG7357 p53
CG7357 stwl
CG7357 CG8478
CG7357 CG6689
CG7357 Myb
CG7357 CG4360
CG7357 CG32767
CG7357 CG10565
CG7357 CG6905
CG7357 tgo
CG7357 CG6683
CG7357 CG9797
CG7357 zf30C
CG7357 CG17829
CG7357 CG7928
CG7357 CG9705
CG7357 row
CG7357 CG8944
CG7357 CG17361
CG7357 mod(mdg4)
CG7357 CG3995
CG7357 CG4936
CG7357 lola
CG7357 MTA1-like
CG7357 CG17612
CG7357 CG8290
CG7357 Dip2
CG7357 polybromo
CG7357 Taf1
CG7357 fs(1)h
CG7357 Dek
CG7357 CG3065
CG7357 CG8924
CG7357 trem
CG7357 psq
CG7357 CG2116
CG7357 Dp
CG7357 MESR4
CG7357 CG4730
CG7357 CG4854
CG7357 Bap170
CG7357 CG18011
CG7357 wek
CG7357 CG10267
CG7357 CG14710
CG7357 ash1
CG7357 chm
CG7357 CG17359
CG7357 crp
CG7357 CG2199
CG7357 E(var)3-9
CG7357 su(Hw)
CG7357 CG12391
CG7357 CG4424
CG7357 CG1832
CG7357 Smr
CG7357 Su(var)2-10
CG7357 CG11696
CG7357 Jarid2
CG7357 CG5245
CG7357 CG11970
CG7357 wdn
CG7357 CG17385
CG7357 CG14965
CG7357 CG6791
CG7357 lid
CG7357 CG12299
CG7357 YL-1
CG7357 mxc
CG7357 CG2875
CG7357 CG3847
CG7357 hang
CG7357 CG15436
CG7357 CG1024
CG7357 CG33213
CG7357 Su(var)3-7
CG7357 Hmr
CG7357 D1
CG7357 Stat92E
CG7357 CG9883
CG7357 exd
CG7357 Su(H)
CG7357 Bgb
CG7357 CG4282
CG7357 CG31365
CG7357 Ada2b
CG7357 CG1603
CG7357 pfk
CG7357 CG3407
CG7357 osa
CG7357 z
CG7357 Meics
CG7357 CG12659
CG7357 CG7839
CG7357 D19B
CG7357 CG4617
CG7357 Sry-delta
CG7357 her
CG7357 BEAF-32
CG7357 CG17153
CG7357 CG17568
CG7357 CG8359
CG7357 CG17802
CG7357 CG30020
CG7357 dalao
CG7357 CG3227
CG7357 CG11504
CG7357 CG15514
CG7357 Dref
CG7357 cg
CG7357 jigr1
CG7357 stc
CG7357 Sry-beta
CG7357 CG1602
CG7357 TFAM
CG7357 pita
CG7357 CG17328
CG7357 CG3281
CG7357 Su(var)2-HP2
CG7357 retn
CG7357 CG1647
CG7357 Chrac-16
CG7357 CG11906
CG7357 CG7372
CG7357 Nf-YA
CG7357 CG5180
CG6854 cic
CG6854 chif
CG6854 CG3847
CG6854 Set2
CG6854 tgo
CG6854 z
CG6854 CG8478
CG6854 Lhr
CG6854 Su(H)
CG6854 CG4820
CG6854 pita
CG6854 CG9797
CG6854 fu2
CG6854 CG9705
CG6854 row
CG6854 CG8944
CG6854 CG17361
CG6854 mod(mdg4)
CG6854 CG10267
CG6854 CG3995
CG6854 Su(var)2-10
CG6854 CG17612
CG6854 CG8290
CG6854 CG3838
CG6854 CG17802
CG6854 sima
CG6854 Dek
CG6854 her
CG6854 Sry-beta
CG6854 CG8924
CG6854 trem
CG6854 psq
CG6854 Myb
CG6854 Dp
CG6854 brat
CG6854 Bap170
CG6854 CG18011
CG6854 CG4282
CG6854 hang
CG6854 CG17153
CG6854 CG14710
CG6854 pzg
CG6854 CG17359
CG6854 zf30C
CG6854 CG10321
CG6854 CG2199
CG6854 CG17912
CG6854 HmgD
CG6854 Adf1
CG6854 CG11970
CG6854 CG6791
CG6854 CG12299
CG6854 CG7372
CG6854 Cenp-C
CG6854 CG15436
CG6854 CG11560
CG6854 Su(var)3-7
CG6854 Stat92E
CG6854 CG31365
CG6854 Dsp1
CG6854 CG4936
CG6854 Ada2b
CG6854 CG1603
CG6854 pfk
CG6854 CG12155
CG6854 CG10543
CG6854 CG7839
CG6854 apt
CG6854 BEAF-32
CG6854 CG30020
CG6854 MESR4
CG6854 CG11504
CG6854 CG15514
CG6854 Dref
CG6854 cg
CG6854 jigr1
CG6854 CG7101
CG6854 Nf-YB
CG6854 NFAT
CG6854 Mes2
CG6854 CG14711
CG6854 CG1647
CG6854 Chrac-16
Oli trh
Oli tap
Gsc croc
Gsc HGTX
Gsc run
Gsc Hmx
Gsc D
Gsc retn
Gsc Doc3
sr unc-4
sr sens-2
term CG7271
Meics chif
Meics CG9797
Meics CG17829
Meics woc
Meics CG10904
Meics CG6654
Meics Mad
Meics CG17186
Meics CG8478
Meics Su(H)
Meics CG7928
Meics CG32767
Meics CG7357
Meics CG10565
Meics CG6905
Meics pita
Meics MBD-R2
Meics row
Meics CG8944
Meics CG31224
Meics CG17361
Meics mod(mdg4)
Meics CG3995
Meics lola
Meics polybromo
Meics Taf1
Meics Dek
Meics Hmr
Meics CG8924
Meics CG2116
Meics Myb
Meics E(bx)
Meics Dref
Meics wek
Meics CG14710
Meics ash1
Meics CG17359
Meics zf30C
Meics Su(var)2-HP2
Meics E(var)3-9
Meics su(Hw)
Meics CG12391
Meics CG1832
Meics CG11560
Meics Su(var)2-10
Meics phol
Meics CG11970
Meics wdn
Meics CG6254
Meics CG4424
Meics CG17385
Meics CG10274
Meics CG14965
Meics CG6791
Meics lid
Meics CG1603
Meics CG7372
Meics Stat92E
Meics CG1024
Meics mxc
Meics CG2875
Meics CG3847
Meics MTA1-like
Meics BEAF-32
Meics CG15436
Meics CG17612
Meics Su(var)3-7
Meics CG9883
Meics Dip2
Meics CG31365
Meics CG4936
Meics Ada2b
Meics D1
Meics trem
Meics pfk
Meics CG3407
Meics CG4730
Meics CG7839
Meics CG6689
Meics D19B
Meics crp
Meics CG17153
Meics CG17568
Meics CG4360
Meics CG8359
Meics CG2199
Meics CG30020
Meics CG3227
Meics CG11504
Meics CG15514
Meics jigr1
Meics stc
Meics CG9705
Meics Sry-beta
Meics CTCF
Meics CG1602
Meics TFAM
Meics CG17328
Meics CG3281
Meics Nf-YB
Meics CG1647
Meics CG4282
Meics stwl
Meics CG11906
Meics osa
Meics CG17802
Meics CG5180
Meics Nf-YA
Meics Chrac-16
disco lbe
disco crp
disco dac
disco lbl
disco noc
disco en
disco H15
disco MTA1-like
disco gsb-n
disco HGTX
disco caup
disco wor
disco vvl
disco fs(1)h
disco rib
disco abd-A
disco CG2199
disco odd
disco ss
disco kn
disco kni
disco slp1
disco Scr
disco pnt
disco pdm2
disco Dll
disco Dref
disco ush
disco SoxN
disco hbn
disco oc
disco Antp
disco Kr
disco peb
disco inv
disco Doc1
disco esg
disco HLHmdelta
disco drm
disco btn
disco disco-r
disco Sox21b
disco mirr
disco Trl
disco emc
disco HLHmgamma
disco grn
disco E(spl)
disco Sp1
disco HLHm7
disco Rx
disco ham
disco tin
disco mid
disco l(3)neo38
disco so
disco pzg
disco fkh
disco sob
disco D1
disco slp2
disco Doc3
disco retn
disco tsh
disco bap
disco otp
disco nub
disco D
disco Awh
disco gsb
disco Abd-B
disco CG34422
disco croc
disco opa
stc Su(var)2-HP2
stc Dp
stc E(var)3-9
stc su(Hw)
stc CG17829
stc CG8924
stc Set2
stc CG30020
stc Gug
stc z
stc CG8478
stc CG9883
stc dalao
stc CG12299
stc CG7372
stc Cenp-C
stc YL-1
stc CG32767
stc CG1024
stc CG3847
stc CG17328
stc lid
stc CG7357
stc pita
stc tgo
stc CG9797
stc Su(var)3-7
stc CG12391
stc CG3065
stc CG8290
stc Su(H)
stc CG31365
stc CG1603
stc CG7928
stc trem
stc CG17361
stc CG4730
stc CG11970
stc CG14710
stc CG7839
stc Sry-delta
stc Ada2b
stc Meics
stc polybromo
stc Dek
stc Jarid2
stc CG1647
stc CG11504
stc CG2116
stc CG10267
stc cg
stc brat
stc CG8944
stc Sry-beta
stc Su(var)2-10
stc Deaf1
stc Bap170
stc CG18011
stc exd
stc wek
stc hang
stc CG10274
stc CG3281
stc CG4936
stc retn
stc CG17153
stc wdn
stc MESR4
stc CG4282
stc pzg
stc Nf-YA
stc stwl
topi CG17806
topi Rel
topi MTA1-like
topi CG4424
CG8388 CG14962
C15 inv
C15 pnr
C15 pdm2
C15 Abd-B
C15 Optix
C15 HGTX
C15 ss
C15 drm
C15 ara
C15 caup
CG12155 CG3847
CG12155 CG17829
CG12155 CG10904
CG12155 z
CG12155 CG8478
CG12155 Lhr
CG12155 CG17153
CG12155 CG4820
CG12155 pita
CG12155 CG6854
CG12155 CG17802
CG12155 CG8145
CG12155 CG2712
CG12155 CG1529
CG12155 CG9797
CG12155 CG8944
CG12155 CG17361
CG12155 Myb
CG12155 CG11723
CG12155 CG10267
CG12155 CG3995
CG12155 CG8290
CG12155 ash1
CG12155 Dek
CG12155 CG3065
CG12155 her
CG12155 CG10321
CG12155 CG8924
CG12155 trem
CG12155 D19B
CG12155 Dp
CG12155 brat
CG12155 CG4854
CG12155 Deaf1
CG12155 Bap170
CG12155 CG12942
CG12155 tgo
CG12155 CG11696
CG12155 CG14710
CG12155 HmgD
CG12155 CG18011
CG12155 Su(var)2-10
CG12155 phol
CG12155 Adf1
CG12155 CG5245
CG12155 CG11970
CG12155 CG3163
CG12155 CG7372
CG12155 Cenp-C
CG12155 YL-1
CG12155 pzg
CG12155 CG33213
CG12155 CG11560
CG12155 Su(var)3-7
CG12155 Bgb
CG12155 CG6654
CG12155 D1
CG12155 CG31365
CG12155 Dsp1
CG12155 CG4936
CG12155 CG6689
CG12155 pfk
CG12155 da
CG12155 CG12659
CG12155 CG2202
CG12155 zf30C
CG12155 CG7839
CG12155 Sry-delta
CG12155 CG2199
CG12155 CG30020
CG12155 CG10431
CG12155 CG3227
CG12155 CG11504
CG12155 CG15514
CG12155 Dref
CG12155 cg
CG12155 BtbVII
CG12155 CG9705
CG12155 Sry-beta
CG12155 CG7101
CG12155 CTCF
CG12155 CG15436
CG12155 CG15601
CG12155 CG1602
CG12155 CG17912
CG12155 CG9948
CG12155 CG17328
CG12155 CG1792
CG12155 BEAF-32
CG12155 CG17359
CG12155 Mes2
CG12155 CG14711
CG12155 CG4282
CG12155 Chrac-16
z Mad
z Set2
z CG10274
z abd-A
z chif
z tgo
z chn
z CG8478
z hbn
z Lhr
z slou
z Kr
z Su(H)
z cnc
z CG6854
z sob
z CG7928
z row
z CG8944
z CG17361
z gfzf
z mod(mdg4)
z CG10267
z ttk
z vfl
z Ada2b
z CG8290
z CG3838
z polybromo
z stc
z CG8924
z Dp
z Mnf
z osa
z CG4854
z Deaf1
z Med
z CG10543
z Awh
z chm
z knrl
z Su(var)2-HP2
z Bap170
z su(Hw)
z CG12391
z NC2beta
z CG3065
z Adf1
z CG4707
z CG6254
z CG6791
z CG12299
z fs(1)h
z CG1603
z CG7372
z CG2875
z HLHmgamma
z Su(var)3-7
z CG6654
z CG31365
z D1
z apt
z CG4282
z CG11560
z rib
z sc
z dalao
z kni
z odd
z CG30020
z CG11504
z Dref
z D
z Trl
z exd
z CG10949
z Mes2
z CG1647
z Mef2
z CG11906
z Nf-YA
z CG9797
z CG17829
z ac
z Gug
z crp
z grau
z cg
z CG32767
z MESR4
z CG4820
z pita
z GATAd
z run
z HmgD
z en
z fu2
z tsh
z CG9705
z hb
z CG14710
z NFAT
z lola
z MTA1-like
z MBD-R2
z CG17802
z sima
z Dek
z CG3847
z CG7101
z psq
z CG2116
z brat
z drm
z ush
z CG5245
z CG18011
z wek
z CG11902
z Xbp1
z CG11970
z hang
z CG5669
z CG17153
z CG11696
z pzg
z CG17359
z CG17385
z CG31224
z Su(var)2-10
z l(3)neo38
z HLHm7
z jumu
z wdn
z CG10321
z dan
z jing
z Cenp-C
z EcR
z TFAM
z Stat92E
z CG9883
z Dip2
z CG4936
z CG12155
z zf30C
z CG7839
z D19B
z Sry-delta
z noc
z YL-1
z CG2199
z slp1
z CG14711
z CG3227
z CG15514
z dve
z jigr1
z BtbVII
z dm
z Sry-beta
z trem
z Bgb
z CG17912
z pad
z CG3281
z Nf-YB
z retn
z BEAF-32
z SoxN
z Chrac-16
z stwl
Vsx2 toe
az2 Ssrp
az2 CG9793
az2 CG12942
az2 Mes4
Su(var)2-HP2 chif
Su(var)2-HP2 woc
Su(var)2-HP2 Set2
Su(var)2-HP2 tgo
Su(var)2-HP2 CG17186
Su(var)2-HP2 CG8478
Su(var)2-HP2 E(z)
Su(var)2-HP2 CG7357
Su(var)2-HP2 Bgb
Su(var)2-HP2 CG1529
Su(var)2-HP2 CG9797
Su(var)2-HP2 CG7928
Su(var)2-HP2 row
Su(var)2-HP2 CG8944
Su(var)2-HP2 CG17361
Su(var)2-HP2 mod(mdg4)
Su(var)2-HP2 CG10267
Su(var)2-HP2 CG10904
Su(var)2-HP2 CG8290
Su(var)2-HP2 Meics
Su(var)2-HP2 polybromo
Su(var)2-HP2 Taf1
Su(var)2-HP2 her
Su(var)2-HP2 CG8924
Su(var)2-HP2 Myb
Su(var)2-HP2 Dp
Su(var)2-HP2 CG4854
Su(var)2-HP2 E(var)3-9
Su(var)2-HP2 Bap170
Su(var)2-HP2 su(Hw)
Su(var)2-HP2 CG12391
Su(var)2-HP2 CG3065
Su(var)2-HP2 Jarid2
Su(var)2-HP2 CG6254
Su(var)2-HP2 CG17385
Su(var)2-HP2 CG6791
Su(var)2-HP2 CG1603
Su(var)2-HP2 CG7372
Su(var)2-HP2 YL-1
Su(var)2-HP2 CG2875
Su(var)2-HP2 pzg
Su(var)2-HP2 CG15436
Su(var)2-HP2 Su(var)3-7
Su(var)2-HP2 CG10274
Su(var)2-HP2 CG6654
Su(var)2-HP2 D1
Su(var)2-HP2 CG31365
Su(var)2-HP2 Ada2b
Su(var)2-HP2 pfk
Su(var)2-HP2 osa
Su(var)2-HP2 CG4617
Su(var)2-HP2 CG4282
Su(var)2-HP2 CG11560
Su(var)2-HP2 CG17568
Su(var)2-HP2 E2f2
Su(var)2-HP2 CG4360
Su(var)2-HP2 CG30020
Su(var)2-HP2 Dref
Su(var)2-HP2 cg
Su(var)2-HP2 CG1602
Su(var)2-HP2 exd
Su(var)2-HP2 CG17328
Su(var)2-HP2 CG8359
Su(var)2-HP2 CG11906
Su(var)2-HP2 Nf-YA
Su(var)2-HP2 CG17829
Su(var)2-HP2 dalao
Su(var)2-HP2 CG11504
Su(var)2-HP2 p53
Su(var)2-HP2 crp
Su(var)2-HP2 CG32767
Su(var)2-HP2 MESR4
Su(var)2-HP2 CG10565
Su(var)2-HP2 CG6905
Su(var)2-HP2 pita
Su(var)2-HP2 E(bx)
Su(var)2-HP2 CG6683
Su(var)2-HP2 E2f
Su(var)2-HP2 CG14710
Su(var)2-HP2 CG3995
Su(var)2-HP2 lola
Su(var)2-HP2 MTA1-like
Su(var)2-HP2 CG17612
Su(var)2-HP2 fs(1)h
Su(var)2-HP2 CG17802
Su(var)2-HP2 Dek
Su(var)2-HP2 CG3847
Su(var)2-HP2 psq
Su(var)2-HP2 CG2116
Su(var)2-HP2 CG18011
Su(var)2-HP2 wek
Su(var)2-HP2 hang
Su(var)2-HP2 CG34406
Su(var)2-HP2 CG17153
Su(var)2-HP2 CG11696
Su(var)2-HP2 ash1
Su(var)2-HP2 CG11723
Su(var)2-HP2 CG17359
Su(var)2-HP2 CG1832
Su(var)2-HP2 Smr
Su(var)2-HP2 Su(var)2-10
Su(var)2-HP2 CG5245
Su(var)2-HP2 CG11970
Su(var)2-HP2 wdn
Su(var)2-HP2 CG4424
Su(var)2-HP2 CG14965
Su(var)2-HP2 CG1024
Su(var)2-HP2 lid
Su(var)2-HP2 mxc
Su(var)2-HP2 TFAM
Su(var)2-HP2 Hmr
Su(var)2-HP2 Stat92E
Su(var)2-HP2 CG9883
Su(var)2-HP2 Dip2
Su(var)2-HP2 CG4936
Su(var)2-HP2 CG6689
Su(var)2-HP2 trem
Su(var)2-HP2 CG3407
Su(var)2-HP2 CG4730
Su(var)2-HP2 da
Su(var)2-HP2 z
Su(var)2-HP2 CG12659
Su(var)2-HP2 CG7839
Su(var)2-HP2 Sry-delta
Su(var)2-HP2 Chrac-16
Su(var)2-HP2 CG2199
Su(var)2-HP2 CG3227
Su(var)2-HP2 CG15514
Su(var)2-HP2 jigr1
Su(var)2-HP2 stc
Su(var)2-HP2 CG9705
Su(var)2-HP2 Sry-beta
Su(var)2-HP2 CTCF
Su(var)2-HP2 CG17912
Su(var)2-HP2 BEAF-32
Su(var)2-HP2 CG3281
Su(var)2-HP2 stwl
Su(var)2-HP2 CG5180
E(var)3-9 chif
E(var)3-9 woc
E(var)3-9 CG10274
